bfs_no,month,weekday,packages,mean_age,total_pop,share_0to14,share_15to19,share_20to39,share_40to64,share_65to79,share_above80,share_foreigners,share_catholics,share_other_relig,share_protestants,unemployment_rate,taxpower,share_tertiary,firms,E,N,distance_to_nearest_city
3231,September,DI,3211,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,DO,3664,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,FR,2919,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,MI,4043,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,MO,1953,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,SA,572,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,September,SO,17,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,DI,3187,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,DO,3250,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,FR,3718,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,MI,3464,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,MO,2049,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,SA,1058,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,October,SO,28,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,DI,4830,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,DO,3619,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,FR,3551,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,MI,3579,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,MO,2068,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,SA,1226,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,November,SO,19,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,DI,4392,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,DO,5156,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,FR,4618,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,MI,5512,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,MO,910,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,SA,2281,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3231,December,SO,30,42.4,8044.0,14.8,4.6,28.5,33.6,12.7,5.8,35.9,39.5,47.6,12.9,3.0,109.1,,,9.63378250215058,47.43341360743322,8.623002788742696
3232,January,DI,1673,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,January,DO,1563,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,January,FR,1367,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,January,MI,1720,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,January,MO,810,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,January,SA,441,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,DI,1746,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,DO,1664,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,FR,1597,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,MI,1757,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,MO,1079,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,February,SA,321,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,DI,2025,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,DO,1567,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,FR,1427,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,MI,2107,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,MO,1332,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,March,SA,306,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,DI,1485,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,DO,1898,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,FR,1425,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,MI,1737,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,MO,700,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,April,SA,327,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,DI,1422,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,DO,1134,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,FR,1431,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,MI,1680,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,MO,979,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,May,SA,483,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,DI,1882,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,DO,1367,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,FR,1220,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,MI,2028,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,MO,835,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,June,SA,367,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,DI,1353,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,DO,1427,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,FR,1428,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,MI,1311,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,MO,736,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,July,SA,381,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,DI,1571,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,DO,1089,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,FR,1108,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,MI,1348,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,MO,868,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,August,SA,272,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,DI,1425,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,DO,1482,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,FR,1147,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,MI,1696,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,MO,738,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,September,SA,262,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,DI,1457,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,DO,1384,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,FR,1549,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,MI,1445,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,MO,830,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,October,SA,544,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,DI,2251,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,DO,1611,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,FR,1530,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,MI,1646,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,MO,840,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,November,SA,707,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,DI,2072,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,DO,2257,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,FR,2208,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,MI,2491,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,MO,262,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3232,December,SA,1216,41.6,4995.0,15.3,4.3,29.5,34.5,11.8,4.7,23.9,40.8,35.5,23.7,1.8,158.3,,,9.606310605527618,47.40737324495131,10.39093787782035
3233,January,DI,1685,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,January,DO,1535,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,January,FR,1444,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,January,MI,1638,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,January,MO,1006,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,January,SA,413,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,DI,1670,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,DO,1616,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,FR,1568,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,MI,1787,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,MO,1127,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,February,SA,319,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,DI,2103,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,DO,1563,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,FR,1408,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,MI,2106,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,MO,1410,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,March,SA,247,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,DI,1557,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,DO,1905,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,FR,1446,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,MI,1664,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,MO,786,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,April,SA,277,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,DI,1532,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,DO,1216,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,FR,1398,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,MI,1734,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,MO,1158,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,May,SA,334,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,DI,1987,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,DO,1524,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,FR,1326,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,MI,1952,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,MO,921,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,June,SA,312,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,DI,1318,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,DO,1602,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,FR,1447,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,MI,1384,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,MO,819,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,July,SA,324,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,DI,1634,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,DO,1240,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,FR,1141,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,MI,1407,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,MO,1107,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
3233,August,SA,240,43.6,3971.0,15.6,4.9,23.1,36.3,15.0,5.2,19.8,40.2,33.9,25.9,1.6,121.8,,,9.59426509445148,47.4202639721608,11.317446200242383
