MONAT,WOCHENTAG,PLZ,PRODUKT_GRUPPE,ANZAHL
01/01/2020,SA,9105,PRI,35
01/01/2020,DI,9107,ECO,215
01/01/2020,DI,9107,PRI,308
01/01/2020,DI,9107,SEM,9
01/01/2020,DO,9107,ECO,265
01/01/2020,DO,9107,PRI,288
01/01/2020,DO,9107,SEM,6
01/01/2020,FR,9107,PRI,322
01/01/2020,FR,9107,SEM,17
01/01/2020,FR,9107,ECO,296
01/01/2020,MI,9107,SEM,2
01/01/2020,MI,9107,PRI,310
01/01/2020,MI,9107,ECO,254
01/01/2020,MO,9107,ECO,184
01/01/2020,MO,9107,PRI,223
01/01/2020,SA,9107,SEM,6
01/01/2020,SA,9107,PRI,49
01/01/2020,SA,9107,ECO,3
01/01/2020,DI,9108,SEM,1
01/01/2020,DI,9108,ECO,108
01/01/2020,DI,9108,PRI,156
01/01/2020,DO,9108,ECO,125
01/01/2020,DO,9108,PRI,154
01/01/2020,DO,9108,SEM,1
01/01/2020,FR,9108,ECO,153
01/01/2020,FR,9108,PRI,155
01/01/2020,MI,9108,PRI,184
01/01/2020,MI,9108,SEM,1
01/01/2020,MI,9108,ECO,125
01/01/2020,MO,9108,ECO,86
01/01/2020,MO,9108,SEM,1
01/01/2020,MO,9108,PRI,112
01/01/2020,SA,9108,ECO,2
01/01/2020,SA,9108,SEM,8
01/01/2020,SA,9108,PRI,30
01/01/2020,SO,9108,ECO,1
01/01/2020,DI,9112,SEM,1
01/01/2020,DI,9112,ECO,38
01/01/2020,DI,9112,PRI,49
01/01/2020,DO,9112,ECO,46
01/01/2020,DO,9112,PRI,36
01/01/2020,FR,9112,SEM,1
01/01/2020,FR,9112,PRI,58
01/01/2020,FR,9112,ECO,56
01/01/2020,MI,9112,ECO,39
01/01/2020,MI,9112,PRI,65
01/01/2020,MO,9112,PRI,27
01/01/2020,MO,9112,ECO,26
01/01/2020,SA,9112,ECO,1
01/01/2020,SA,9112,PRI,8
01/01/2020,DI,9113,PRI,737
01/01/2020,DI,9113,SEM,13
01/01/2020,DI,9113,ECO,318
01/01/2020,DO,9113,SEM,6
01/01/2020,DO,9113,PRI,602
01/01/2020,DO,9113,ECO,399
01/01/2020,FR,9113,SEM,9
01/01/2020,FR,9113,ECO,427
01/01/2020,FR,9113,PRI,720
01/01/2020,MI,9113,PRI,616
01/01/2020,MI,9113,ECO,418
01/01/2020,MI,9113,SEM,9
01/01/2020,MO,9113,PRI,374
01/01/2020,MO,9113,ECO,336
01/01/2020,MO,9113,SEM,4
01/01/2020,SA,9113,PRI,169
01/01/2020,SA,9113,SEM,4
01/01/2020,SA,9113,ECO,2
01/01/2020,DI,9114,SEM,1
01/01/2020,DI,9114,ECO,20
01/01/2020,DI,9114,PRI,27
01/01/2020,DO,9114,PRI,24
01/01/2020,DO,9114,ECO,25
01/01/2020,FR,9114,ECO,22
01/01/2020,FR,9114,PRI,25
01/01/2020,MI,9114,ECO,25
01/01/2020,MI,9114,PRI,31
01/01/2020,MO,9114,ECO,21
01/01/2020,MO,9114,PRI,21
01/01/2020,SA,9114,PRI,2
01/01/2020,DI,9115,PRI,32
01/01/2020,DI,9115,ECO,26
01/01/2020,DO,9115,PRI,30
01/01/2020,DO,9115,ECO,28
01/01/2020,FR,9115,ECO,53
01/01/2020,FR,9115,PRI,45
01/01/2020,MI,9115,ECO,31
01/01/2020,MI,9115,PRI,25
01/01/2020,MO,9115,PRI,19
01/01/2020,MO,9115,ECO,16
01/01/2020,SA,9115,PRI,10
01/01/2020,DI,9116,PRI,72
01/01/2020,DI,9116,SEM,1
01/01/2020,DI,9116,ECO,37
01/01/2020,DO,9116,ECO,47
01/01/2020,DO,9116,SEM,3
01/01/2020,DO,9116,PRI,40
01/01/2020,FR,9116,SEM,1
01/01/2020,FR,9116,PRI,55
01/01/2020,FR,9116,ECO,33
01/01/2020,MI,9116,PRI,60
01/01/2020,MI,9116,ECO,32
01/01/2020,MO,9116,ECO,36
01/01/2020,MO,9116,PRI,41
01/01/2020,SA,9116,ECO,1
01/01/2020,SA,9116,PRI,11
01/01/2020,DI,9122,PRI,123
01/01/2020,DI,9122,ECO,79
01/01/2020,DI,9122,SEM,2
01/01/2020,DO,9122,ECO,109
01/01/2020,DO,9122,PRI,90
01/01/2020,DO,9122,SEM,3
01/01/2020,FR,9122,ECO,115
01/01/2020,FR,9122,SEM,3
01/01/2020,FR,9122,PRI,113
01/01/2020,MI,9122,PRI,120
01/01/2020,MI,9122,ECO,111
01/01/2020,MI,9122,SEM,3
01/01/2020,MO,9122,PRI,58
01/01/2020,MO,9122,ECO,49
01/01/2020,SA,9122,PRI,35
01/01/2020,SA,9122,SEM,7
01/01/2020,SA,9122,ECO,7
01/01/2020,DI,9123,ECO,23
01/01/2020,DI,9123,PRI,35
01/01/2020,DO,9123,PRI,29
01/01/2020,DO,9123,ECO,32
01/01/2020,FR,9123,PRI,31
01/01/2020,FR,9123,ECO,35
01/01/2020,MI,9123,PRI,47
01/01/2020,MI,9123,ECO,41
01/01/2020,MO,9123,ECO,25
01/01/2020,MO,9123,PRI,16
01/01/2020,SA,9123,PRI,13
01/01/2020,SA,9123,SEM,1
01/01/2020,DI,9125,ECO,94
01/01/2020,DI,9125,PRI,146
01/01/2020,DI,9125,SEM,1
01/01/2020,DO,9125,ECO,112
01/01/2020,DO,9125,PRI,109
01/01/2020,FR,9125,ECO,132
01/01/2020,FR,9125,SEM,2
01/01/2020,FR,9125,PRI,123
01/01/2020,MI,9125,PRI,143
01/01/2020,MI,9125,ECO,110
01/01/2020,MO,9125,ECO,98
01/01/2020,MO,9125,PRI,90
01/01/2020,SA,9125,PRI,28
01/01/2020,SA,9125,SEM,7
01/01/2020,SA,9125,ECO,1
01/01/2020,DI,9126,ECO,38
01/01/2020,DI,9126,SEM,2
01/01/2020,DI,9126,PRI,100
01/01/2020,DO,9126,PRI,69
01/01/2020,DO,9126,ECO,47
01/01/2020,FR,9126,PRI,64
01/01/2020,FR,9126,ECO,52
01/01/2020,MI,9126,PRI,78
01/01/2020,MI,9126,ECO,56
01/01/2020,MO,9126,PRI,31
01/01/2020,MO,9126,ECO,45
01/01/2020,SA,9126,PRI,18
01/01/2020,SA,9126,ECO,2
01/01/2020,SA,9126,SEM,1
01/01/2020,DI,9127,PRI,85
01/01/2020,DI,9127,ECO,50
01/01/2020,DI,9127,SEM,1
01/01/2020,DO,9127,ECO,64
01/01/2020,DO,9127,SEM,4
01/01/2020,DO,9127,PRI,88
01/01/2020,FR,9127,ECO,65
01/01/2020,FR,9127,PRI,96
01/01/2020,FR,9127,SEM,1
01/01/2020,MI,9127,ECO,62
01/01/2020,MI,9127,SEM,3
01/01/2020,MI,9127,PRI,118
01/01/2020,MO,9127,ECO,43
01/01/2020,MO,9127,PRI,49
01/01/2020,SA,9127,PRI,24
01/01/2020,SA,9127,SEM,4
01/01/2020,SA,9127,ECO,1
01/01/2020,DI,9200,PRI,3637
01/01/2020,DI,9200,ECO,1335
01/01/2020,DI,9200,SEM,39
01/01/2020,DO,9200,PRI,3067
01/01/2020,DO,9200,SEM,28
01/01/2020,DO,9200,ECO,1785
01/01/2020,FR,9200,SEM,46
01/01/2020,FR,9200,ECO,1724
01/01/2020,FR,9200,PRI,3424
01/01/2020,MI,9200,ECO,1617
01/01/2020,MI,9200,PRI,3215
01/01/2020,MI,9200,SEM,49
01/01/2020,MO,9200,SEM,14
01/01/2020,MO,9200,ECO,1172
01/01/2020,MO,9200,PRI,2123
01/01/2020,SA,9200,ECO,22
01/01/2020,SA,9200,PRI,859
01/01/2020,SA,9200,SEM,36
01/01/2020,SO,9200,ECO,2
01/01/2020,SO,9200,PRI,12
01/01/2020,DI,9201,PRI,3
01/01/2020,DI,9201,ECO,2
01/01/2020,DO,9201,ECO,2
01/01/2020,DO,9201,PRI,2
01/01/2020,FR,9201,ECO,6
01/01/2020,FR,9201,PRI,8
01/01/2020,MI,9201,PRI,2
01/01/2020,MI,9201,ECO,2
01/01/2020,MO,9201,ECO,3
01/01/2020,MO,9201,PRI,3
01/01/2020,DI,9203,SEM,3
01/01/2020,DI,9203,ECO,116
01/01/2020,DI,9203,PRI,266
01/01/2020,DO,9203,PRI,237
01/01/2020,DO,9203,SEM,5
01/01/2020,DO,9203,ECO,128
01/01/2020,FR,9203,ECO,163
01/01/2020,FR,9203,SEM,3
01/01/2020,FR,9203,PRI,241
01/01/2020,MI,9203,SEM,3
01/01/2020,MI,9203,ECO,145
01/01/2020,MI,9203,PRI,235
01/01/2020,MO,9203,ECO,133
01/01/2020,MO,9203,PRI,157
01/01/2020,SA,9203,PRI,74
01/01/2020,SA,9203,SEM,5
01/01/2020,DI,9204,ECO,189
01/01/2020,DI,9204,SEM,5
01/01/2020,DI,9204,PRI,373
01/01/2020,DO,9204,ECO,210
01/01/2020,DO,9204,SEM,9
01/01/2020,DO,9204,PRI,341
01/01/2020,FR,9204,ECO,248
01/01/2020,FR,9204,SEM,4
01/01/2020,FR,9204,PRI,324
01/01/2020,MI,9204,ECO,206
01/01/2020,MI,9204,SEM,5
01/01/2020,MI,9204,PRI,342
01/01/2020,MO,9204,PRI,220
01/01/2020,MO,9204,ECO,148
01/01/2020,SA,9204,ECO,2
01/01/2020,SA,9204,PRI,77
01/01/2020,SA,9204,SEM,3
01/01/2020,DI,9205,PRI,433
01/01/2020,DI,9205,SEM,4
01/01/2020,DI,9205,ECO,207
01/01/2020,DO,9205,ECO,252
01/01/2020,DO,9205,PRI,368
01/01/2020,DO,9205,SEM,7
01/01/2020,FR,9205,PRI,420
01/01/2020,FR,9205,ECO,290
01/01/2020,MI,9205,PRI,441
01/01/2020,MI,9205,SEM,3
01/01/2020,MI,9205,ECO,248
01/01/2020,MO,9205,SEM,1
01/01/2020,MO,9205,PRI,290
01/01/2020,MO,9205,ECO,203
01/01/2020,SA,9205,SEM,5
01/01/2020,SA,9205,PRI,94
01/01/2020,SA,9205,ECO,4
01/01/2020,DI,9212,ECO,137
01/01/2020,DI,9212,SEM,5
01/01/2020,DI,9212,PRI,302
01/01/2020,DO,9212,SEM,4
01/01/2020,DO,9212,ECO,164
01/01/2020,DO,9212,PRI,246
01/01/2020,FR,9212,SEM,4
01/01/2020,FR,9212,PRI,301
01/01/2020,FR,9212,ECO,186
01/01/2020,MI,9212,ECO,169
01/01/2020,MI,9212,PRI,311
01/01/2020,MI,9212,SEM,2
01/01/2020,MO,9212,ECO,112
01/01/2020,MO,9212,PRI,171
01/01/2020,MO,9212,SEM,1
01/01/2020,SA,9212,SEM,5
01/01/2020,SA,9212,PRI,81
01/01/2020,DI,9213,SEM,5
01/01/2020,DI,9213,ECO,95
01/01/2020,DI,9213,PRI,212
01/01/2020,DO,9213,ECO,139
01/01/2020,DO,9213,PRI,177
01/01/2020,DO,9213,SEM,6
01/01/2020,FR,9213,SEM,1
01/01/2020,FR,9213,PRI,202
01/01/2020,FR,9213,ECO,128
01/01/2020,MI,9213,SEM,7
01/01/2020,MI,9213,ECO,139
01/01/2020,MI,9213,PRI,200
01/01/2020,MO,9213,ECO,102
01/01/2020,MO,9213,PRI,124
01/01/2020,SA,9213,ECO,2
01/01/2020,SA,9213,SEM,10
01/01/2020,SA,9213,PRI,58
01/01/2020,DI,9214,PRI,216
01/01/2020,DI,9214,SEM,3
01/01/2020,DI,9214,ECO,96
01/01/2020,DO,9214,ECO,126
01/01/2020,DO,9214,PRI,201
01/01/2020,DO,9214,SEM,7
01/01/2020,FR,9214,ECO,131
01/01/2020,FR,9214,PRI,198
01/01/2020,FR,9214,SEM,5
01/01/2020,MI,9214,ECO,124
01/01/2020,MI,9214,PRI,215
01/01/2020,MI,9214,SEM,4
01/01/2020,MO,9214,PRI,154
01/01/2020,MO,9214,ECO,104
01/01/2020,SA,9214,ECO,2
01/01/2020,SA,9214,PRI,53
01/01/2020,SA,9214,SEM,4
01/01/2020,DI,9215,ECO,136
01/01/2020,DI,9215,SEM,3
01/01/2020,DI,9215,PRI,259
01/01/2020,DO,9215,PRI,223
01/01/2020,DO,9215,SEM,2
01/01/2020,DO,9215,ECO,219
01/01/2020,FR,9215,ECO,205
01/01/2020,FR,9215,SEM,2
01/01/2020,FR,9215,PRI,289
01/01/2020,MI,9215,PRI,228
01/01/2020,MI,9215,SEM,5
01/01/2020,MI,9215,ECO,188
01/01/2020,MO,9215,ECO,130
01/01/2020,MO,9215,PRI,153
01/01/2020,SA,9215,SEM,1
01/01/2020,SA,9215,PRI,59
01/01/2020,SA,9215,ECO,2
01/01/2020,DI,9216,ECO,70
01/01/2020,DI,9216,PRI,110
01/01/2020,DO,9216,PRI,112
01/01/2020,DO,9216,SEM,1
01/01/2020,DO,9216,ECO,85
01/01/2020,FR,9216,PRI,98
01/01/2020,FR,9216,ECO,88
01/01/2020,FR,9216,SEM,1
01/01/2020,MI,9216,PRI,89
01/01/2020,MI,9216,ECO,55
01/01/2020,MO,9216,ECO,79
01/01/2020,MO,9216,PRI,41
01/01/2020,SA,9216,PRI,16
01/01/2020,DI,9217,SEM,3
01/01/2020,DI,9217,ECO,51
01/01/2020,DI,9217,PRI,71
01/01/2020,DO,9217,ECO,67
01/01/2020,DO,9217,SEM,3
01/01/2020,DO,9217,PRI,66
01/01/2020,FR,9217,ECO,69
01/01/2020,FR,9217,PRI,79
01/01/2020,FR,9217,SEM,3
01/01/2020,MI,9217,ECO,58
01/01/2020,MI,9217,SEM,4
01/01/2020,MI,9217,PRI,66
01/01/2020,MO,9217,SEM,2
01/01/2020,MO,9217,ECO,36
01/01/2020,MO,9217,PRI,34
01/01/2020,SA,9217,PRI,12
01/01/2020,SA,9217,SEM,4
01/01/2020,DI,9220,PRI,1101
01/01/2020,DI,9220,ECO,510
01/01/2020,DI,9220,SEM,29
01/01/2020,DO,9220,SEM,18
01/01/2020,DO,9220,ECO,606
01/01/2020,DO,9220,PRI,935
01/01/2020,FR,9220,ECO,664
01/01/2020,FR,9220,PRI,1115
01/01/2020,FR,9220,SEM,24
01/01/2020,MI,9220,SEM,18
01/01/2020,MI,9220,PRI,1033
01/01/2020,MI,9220,ECO,555
01/01/2020,MO,9220,ECO,423
01/01/2020,MO,9220,SEM,8
01/01/2020,MO,9220,PRI,620
01/01/2020,SA,9220,SEM,13
01/01/2020,SA,9220,ECO,12
01/01/2020,SA,9220,PRI,269
01/01/2020,DI,9223,PRI,75
01/01/2020,DI,9223,ECO,40
01/01/2020,DO,9223,ECO,64
01/01/2020,DO,9223,PRI,71
01/01/2020,DO,9223,SEM,1
01/01/2020,FR,9223,ECO,65
01/01/2020,FR,9223,PRI,81
01/01/2020,MI,9223,ECO,51
01/01/2020,MI,9223,PRI,63
01/01/2020,MO,9223,PRI,38
01/01/2020,MO,9223,SEM,1
01/01/2020,MO,9223,ECO,44
01/01/2020,SA,9223,PRI,22
01/01/2020,SA,9223,ECO,1
01/01/2020,SA,9223,SEM,2
01/01/2020,DI,9225,ECO,56
01/01/2020,DI,9225,PRI,86
01/01/2020,DO,9225,ECO,80
01/01/2020,DO,9225,PRI,90
01/01/2020,FR,9225,PRI,90
01/01/2020,FR,9225,ECO,74
01/01/2020,MI,9225,PRI,86
01/01/2020,MI,9225,SEM,1
01/01/2020,MI,9225,ECO,66
01/01/2020,MO,9225,SEM,1
01/01/2020,MO,9225,ECO,51
01/01/2020,MO,9225,PRI,50
01/01/2020,SA,9225,ECO,1
01/01/2020,SA,9225,SEM,1
01/01/2020,SA,9225,PRI,27
01/01/2020,DI,9230,SEM,17
01/01/2020,DI,9230,ECO,813
01/01/2020,DI,9230,PRI,2163
01/01/2020,DO,9230,SEM,26
01/01/2020,DO,9230,ECO,973
01/01/2020,DO,9230,PRI,1792
01/01/2020,FR,9230,PRI,1955
01/01/2020,FR,9230,ECO,1039
01/01/2020,FR,9230,SEM,21
01/01/2020,MI,9230,PRI,1964
01/01/2020,MI,9230,ECO,966
01/01/2020,MI,9230,SEM,15
01/01/2020,MO,9230,SEM,8
01/01/2020,MO,9230,PRI,1131
01/01/2020,MO,9230,ECO,729
01/01/2020,SA,9230,SEM,16
01/01/2020,SA,9230,PRI,598
01/01/2020,SA,9230,ECO,9
01/01/2020,DI,9231,PRI,30
01/01/2020,DI,9231,ECO,22
01/01/2020,DO,9231,PRI,27
01/01/2020,DO,9231,ECO,22
01/01/2020,FR,9231,PRI,26
01/01/2020,FR,9231,ECO,35
01/01/2020,MI,9231,SEM,1
01/01/2020,MI,9231,PRI,32
01/01/2020,MI,9231,ECO,24
01/01/2020,MO,9231,PRI,11
01/01/2020,MO,9231,ECO,17
01/01/2020,SA,9231,PRI,8
01/01/2020,DI,9240,ECO,399
01/01/2020,DI,9240,PRI,1239
01/01/2020,DI,9240,SEM,7
01/01/2020,DO,9240,ECO,530
01/01/2020,DO,9240,PRI,1070
01/01/2020,DO,9240,SEM,16
01/01/2020,FR,9240,ECO,547
01/01/2020,FR,9240,PRI,1044
01/01/2020,FR,9240,SEM,16
01/01/2020,MI,9240,ECO,479
01/01/2020,MI,9240,PRI,1144
01/01/2020,MI,9240,SEM,14
01/01/2020,MO,9240,ECO,353
01/01/2020,MO,9240,PRI,704
01/01/2020,MO,9240,SEM,2
01/01/2020,SA,9240,ECO,10
01/01/2020,SA,9240,PRI,278
01/01/2020,SA,9240,SEM,8
01/01/2020,DI,9242,ECO,400
01/01/2020,DI,9242,PRI,845
01/01/2020,DI,9242,SEM,10
01/01/2020,DO,9242,ECO,526
01/01/2020,DO,9242,SEM,8
01/01/2020,DO,9242,PRI,713
01/01/2020,FR,9242,ECO,524
01/01/2020,FR,9242,SEM,10
01/01/2020,FR,9242,PRI,810
01/01/2020,MI,9242,PRI,731
01/01/2020,MI,9242,ECO,439
01/01/2020,MI,9242,SEM,9
01/01/2020,MO,9242,SEM,4
01/01/2020,MO,9242,ECO,372
01/01/2020,MO,9242,PRI,417
01/01/2020,SA,9242,PRI,247
01/01/2020,SA,9242,SEM,1
01/01/2020,SA,9242,ECO,3
01/01/2020,DI,9243,ECO,166
01/01/2020,DI,9243,SEM,4
01/01/2020,DI,9243,PRI,304
01/01/2020,DO,9243,ECO,182
01/01/2020,DO,9243,PRI,245
01/01/2020,DO,9243,SEM,2
01/01/2020,FR,9243,PRI,257
01/01/2020,FR,9243,SEM,2
01/01/2020,FR,9243,ECO,196
01/01/2020,MI,9243,PRI,311
01/01/2020,MI,9243,ECO,175
01/01/2020,MO,9243,PRI,162
01/01/2020,MO,9243,ECO,134
01/01/2020,SA,9243,PRI,98
01/01/2020,SA,9243,ECO,1
01/01/2020,SA,9243,SEM,6
01/01/2020,DI,9244,PRI,995
01/01/2020,DI,9244,SEM,5
01/01/2020,DI,9244,ECO,443
01/01/2020,DO,9244,PRI,806
01/01/2020,DO,9244,SEM,6
01/01/2020,DO,9244,ECO,527
01/01/2020,FR,9244,PRI,951
01/01/2020,FR,9244,ECO,514
01/01/2020,FR,9244,SEM,8
01/01/2020,MI,9244,PRI,944
01/01/2020,MI,9244,ECO,432
01/01/2020,MI,9244,SEM,9
01/01/2020,MO,9244,SEM,3
01/01/2020,MO,9244,ECO,356
01/01/2020,MO,9244,PRI,390
01/01/2020,SA,9244,SEM,9
01/01/2020,SA,9244,PRI,344
01/01/2020,SA,9244,ECO,10
01/01/2020,DI,9245,ECO,484
01/01/2020,DI,9245,SEM,15
01/01/2020,DI,9245,PRI,1251
01/01/2020,DO,9245,PRI,1021
01/01/2020,DO,9245,ECO,533
01/01/2020,DO,9245,SEM,7
01/01/2020,FR,9245,SEM,11
01/01/2020,FR,9245,PRI,1190
01/01/2020,FR,9245,ECO,564
01/01/2020,MI,9245,PRI,1057
01/01/2020,MI,9245,ECO,602
01/01/2020,MI,9245,SEM,10
01/01/2020,MO,9245,PRI,972
01/01/2020,MO,9245,ECO,412
01/01/2020,MO,9245,SEM,3
01/01/2020,SA,9245,PRI,191
01/01/2020,SA,9245,ECO,24
01/01/2020,SA,9245,SEM,9
01/01/2020,DI,9246,PRI,219
01/01/2020,DI,9246,ECO,128
01/01/2020,DO,9246,SEM,1
01/01/2020,DO,9246,ECO,126
01/01/2020,DO,9246,PRI,213
01/01/2020,FR,9246,SEM,3
01/01/2020,FR,9246,PRI,189
01/01/2020,FR,9246,ECO,136
01/01/2020,MI,9246,PRI,200
01/01/2020,MI,9246,SEM,1
01/01/2020,MI,9246,ECO,134
01/01/2020,MO,9246,PRI,123
01/01/2020,MO,9246,ECO,99
01/01/2020,SA,9246,ECO,1
01/01/2020,SA,9246,SEM,8
01/01/2020,SA,9246,PRI,67
01/01/2020,DI,9247,SEM,2
01/01/2020,DI,9247,PRI,328
01/01/2020,DI,9247,ECO,156
01/01/2020,DO,9247,ECO,172
01/01/2020,DO,9247,SEM,2
01/01/2020,DO,9247,PRI,273
01/01/2020,FR,9247,SEM,6
01/01/2020,FR,9247,ECO,185
01/01/2020,FR,9247,PRI,277
01/01/2020,MI,9247,PRI,254
01/01/2020,MI,9247,ECO,192
01/01/2020,MO,9247,PRI,186
01/01/2020,MO,9247,ECO,147
01/01/2020,SA,9247,ECO,1
01/01/2020,SA,9247,SEM,1
01/01/2020,SA,9247,PRI,92
01/01/2020,DI,9248,ECO,81
01/01/2020,DI,9248,PRI,169
01/01/2020,DI,9248,SEM,1
01/01/2020,DO,9248,PRI,165
01/01/2020,DO,9248,ECO,107
01/01/2020,FR,9248,ECO,109
01/01/2020,FR,9248,SEM,1
01/01/2020,FR,9248,PRI,155
01/01/2020,MI,9248,PRI,149
01/01/2020,MI,9248,ECO,91
01/01/2020,MI,9248,SEM,1
01/01/2020,MO,9248,ECO,81
01/01/2020,MO,9248,PRI,89
01/01/2020,SA,9248,SEM,5
01/01/2020,SA,9248,PRI,66
01/01/2020,DI,9249,ECO,80
01/01/2020,DI,9249,SEM,1
01/01/2020,DI,9249,PRI,125
01/01/2020,DO,9249,ECO,99
01/01/2020,DO,9249,PRI,102
01/01/2020,FR,9249,ECO,103
01/01/2020,FR,9249,PRI,93
01/01/2020,FR,9249,SEM,3
01/01/2020,MI,9249,PRI,139
01/01/2020,MI,9249,SEM,1
01/01/2020,MI,9249,ECO,93
01/01/2020,MO,9249,ECO,81
01/01/2020,MO,9249,PRI,60
01/01/2020,SA,9249,SEM,4
01/01/2020,SA,9249,PRI,33
01/01/2020,SA,9249,ECO,1
01/01/2020,DI,9300,ECO,1026
01/01/2020,DI,9300,SEM,19
01/01/2020,DI,9300,PRI,1650
01/01/2020,DO,9300,PRI,1309
01/01/2020,DO,9300,ECO,1101
01/01/2020,DO,9300,SEM,17
01/01/2020,FR,9300,PRI,1655
01/01/2020,FR,9300,ECO,1187
01/01/2020,FR,9300,SEM,27
01/01/2020,MI,9300,PRI,1443
01/01/2020,MI,9300,ECO,1111
01/01/2020,MI,9300,SEM,17
01/01/2020,MO,9300,PRI,852
01/01/2020,MO,9300,ECO,798
01/01/2020,MO,9300,SEM,6
01/01/2020,SA,9300,ECO,2
01/01/2020,SA,9300,SEM,14
01/01/2020,SA,9300,PRI,431
01/01/2020,DI,9304,SEM,1
01/01/2020,DI,9304,ECO,63
01/01/2020,DI,9304,PRI,148
01/01/2020,DO,9304,ECO,102
01/01/2020,DO,9304,PRI,104
01/01/2020,FR,9304,PRI,135
01/01/2020,FR,9304,ECO,88
01/01/2020,MI,9304,SEM,1
01/01/2020,MI,9304,PRI,141
01/01/2020,MI,9304,ECO,89
01/01/2020,MO,9304,PRI,87
01/01/2020,MO,9304,ECO,56
01/01/2020,SA,9304,ECO,1
01/01/2020,SA,9304,PRI,49
01/01/2020,SA,9304,SEM,1
01/01/2020,DI,9305,ECO,61
01/01/2020,DI,9305,PRI,102
01/01/2020,DI,9305,SEM,1
01/01/2020,DO,9305,ECO,74
01/01/2020,DO,9305,PRI,81
01/01/2020,FR,9305,ECO,85
01/01/2020,FR,9305,PRI,87
01/01/2020,MI,9305,ECO,88
01/01/2020,MI,9305,PRI,75
01/01/2020,MO,9305,PRI,40
01/01/2020,MO,9305,ECO,45
01/01/2020,SA,9305,ECO,1
01/01/2020,SA,9305,SEM,1
01/01/2020,SA,9305,PRI,32
01/01/2020,DI,9306,SEM,1
01/01/2020,DI,9306,ECO,132
01/01/2020,DI,9306,PRI,215
01/01/2020,DO,9306,SEM,1
01/01/2020,DO,9306,PRI,193
01/01/2020,DO,9306,ECO,157
01/01/2020,FR,9306,SEM,5
01/01/2020,FR,9306,PRI,219
01/01/2020,FR,9306,ECO,160
01/01/2020,MI,9306,PRI,197
01/01/2020,MI,9306,ECO,148
01/01/2020,MO,9306,ECO,90
01/01/2020,MO,9306,PRI,109
01/01/2020,MO,9306,SEM,1
01/01/2020,SA,9306,PRI,88
01/01/2020,SA,9306,SEM,5
01/01/2020,SA,9306,ECO,1
01/01/2020,DI,9308,ECO,60
01/01/2020,DI,9308,PRI,115
01/01/2020,DI,9308,SEM,1
01/01/2020,DO,9308,PRI,97
01/01/2020,DO,9308,ECO,45
01/01/2020,FR,9308,ECO,59
01/01/2020,FR,9308,PRI,88
01/01/2020,FR,9308,SEM,3
01/01/2020,MI,9308,PRI,117
01/01/2020,MI,9308,ECO,50
01/01/2020,MO,9308,ECO,50
01/01/2020,MO,9308,PRI,67
01/01/2020,SA,9308,SEM,2
01/01/2020,SA,9308,PRI,21
01/01/2020,DI,9312,PRI,143
01/01/2020,DI,9312,ECO,83
01/01/2020,DI,9312,SEM,1
01/01/2020,DO,9312,ECO,104
01/01/2020,DO,9312,SEM,1
01/01/2020,DO,9312,PRI,112
01/01/2020,FR,9312,ECO,93
01/01/2020,FR,9312,SEM,1
01/01/2020,FR,9312,PRI,113
01/01/2020,MI,9312,PRI,95
01/01/2020,MI,9312,ECO,84
01/01/2020,MO,9312,PRI,59
01/01/2020,MO,9312,ECO,54
01/01/2020,SA,9312,PRI,28
01/01/2020,SA,9312,ECO,2
01/01/2020,DI,9313,ECO,90
01/01/2020,DI,9313,SEM,3
01/01/2020,DI,9313,PRI,203
01/01/2020,DO,9313,SEM,1
01/01/2020,DO,9313,PRI,154
01/01/2020,DO,9313,ECO,125
01/01/2020,FR,9313,SEM,2
01/01/2020,FR,9313,ECO,136
01/01/2020,FR,9313,PRI,188
01/01/2020,MI,9313,ECO,85
01/01/2020,MI,9313,PRI,162
01/01/2020,MO,9313,PRI,95
01/01/2020,MO,9313,ECO,83
01/01/2020,SA,9313,SEM,8
01/01/2020,SA,9313,PRI,57
01/01/2020,DI,9314,PRI,90
01/01/2020,DI,9314,SEM,1
01/01/2020,DI,9314,ECO,63
01/01/2020,DO,9314,ECO,81
01/01/2020,DO,9314,SEM,3
01/01/2020,DO,9314,PRI,100
01/01/2020,FR,9314,PRI,125
01/01/2020,FR,9314,SEM,2
01/01/2020,FR,9314,ECO,77
01/01/2020,MI,9314,PRI,109
01/01/2020,MI,9314,SEM,5
01/01/2020,MI,9314,ECO,64
01/01/2020,MO,9314,ECO,52
01/01/2020,MO,9314,PRI,69
01/01/2020,SA,9314,ECO,1
01/01/2020,SA,9314,PRI,29
01/01/2020,DI,9315,PRI,316
01/01/2020,DI,9315,SEM,24
01/01/2020,DI,9315,ECO,187
01/01/2020,DO,9315,SEM,1
01/01/2020,DO,9315,PRI,279
01/01/2020,DO,9315,ECO,203
01/01/2020,FR,9315,ECO,252
01/01/2020,FR,9315,PRI,312
01/01/2020,FR,9315,SEM,1
01/01/2020,MI,9315,PRI,301
01/01/2020,MI,9315,SEM,3
01/01/2020,MI,9315,ECO,170
01/01/2020,MO,9315,ECO,171
01/01/2020,MO,9315,PRI,216
01/01/2020,SA,9315,SEM,5
01/01/2020,SA,9315,ECO,8
01/01/2020,SA,9315,PRI,88
01/01/2020,DI,9320,PRI,2743
01/01/2020,DI,9320,SEM,31
01/01/2020,DI,9320,ECO,1183
